Time,Extension,Load
"6.50000","8.66926","0.47451"
"6.60000","8.80283","0.48737"
"6.70000","8.93599","0.49934"
"6.80000","9.06927","0.50154"
"6.90000","9.20272","0.51721"
"7.00000","9.33600","0.51326"
"7.10000","9.46940","0.52085"
"7.20000","9.60273","0.53954"
"7.30000","9.73601","0.53841"
"7.40000","9.86941","0.54192"
"7.50000","10.00274","0.55145"
"7.60000","10.13602","0.56312"
"7.70000","10.26936","0.56048"
"7.80000","10.40275","0.57434"
"7.90000","10.53603","0.57566"
"8.00000","10.66937","0.58669"
"8.10000","10.80276","0.59679"
"8.20000","10.93593","0.60940"
"8.30000","11.06944","0.60557"
"8.40000","11.20272","0.61429"
"8.50000","11.33599","0.61366"
"8.60000","11.46939","0.63078"
"8.70000","11.60273","0.63793"
"8.80000","11.73612","0.64200"
"8.90000","11.86934","0.65147"
"9.00000","12.00262","0.65668"
"9.10000","12.13607","0.66351"
"9.20000","12.26941","0.65900"
"9.30000","12.40263","0.66345"
"9.40000","12.53597","0.67956"
"9.50000","12.66942","0.68910"
"9.60000","12.80276","0.69806"
"9.70000","12.93604","0.69311"
"9.80000","13.06943","0.70728"
"9.90000","13.20260","0.70973"
"10.00000","13.33605","0.71913"
"10.10000","13.46944","0.71895"
"10.20000","13.60266","0.72804"
"10.30000","13.73606","0.73769"
"10.40000","13.86934","0.74365"
"10.50000","14.00273","0.74578"
"10.60000","14.13601","0.75005"
"10.70000","14.26929","0.75619"
"10.80000","14.40280","0.76259"
"10.90000","14.53602","0.76560"
"11.00000","14.66936","0.77513"
"11.10000","14.80269","0.78479"
"11.20000","14.93597","0.79131"
"11.30000","15.06937","0.79369"
"11.40000","15.20276","0.78598"
"11.50000","15.33610","0.80253"
"11.60000","15.46932","0.81276"
"11.70000","15.60283","0.81545"
"11.80000","15.73610","0.82285"
"11.90000","15.86944","0.81696"
"12.00000","16.00272","0.83050"
"12.10000","16.13600","0.84191"
"12.20000","16.26940","0.84373"
"12.30000","16.40273","0.85452"
"12.40000","16.53596","0.85690"
"12.50000","16.66946","0.86016"
"12.60000","16.80280","0.86574"
"12.70000","16.93602","0.86236"
"12.80000","17.06936","0.87603"
"12.90000","17.20275","0.88644"
"13.00000","17.33609","0.88763"
"13.10000","17.46937","0.89484"
"13.20000","17.60271","0.89635"
"13.30000","17.73593","0.89653"
"13.40000","17.86943","0.91083"
"13.50000","18.00277","0.91334"
"13.60000","18.13599","0.91685"
"13.70000","18.26939","0.91961"
"13.80000","18.40273","0.93290"
"13.90000","18.53606","0.92864"
"14.00000","18.66940","0.93635"
"14.10000","18.80268","0.94858"
"14.20000","18.93602","0.95542"
"14.30000","19.06941","0.95278"
"14.40000","19.20263","0.96012"
"14.50000","19.33597","0.96965"
"14.60000","19.46936","0.97047"
"14.70000","19.60270","0.97166"
"14.80000","19.73603","0.97736"
"14.90000","19.86937","0.98928"
"15.00000","20.00265","0.99367"
"15.10000","20.13610","0.99524"
"15.20000","20.26933","0.99831"
"15.30000","20.40266","1.00928"
"15.40000","20.53600","1.00113"
"15.50000","20.66939","1.01580"
"15.60000","20.80273","1.01593"
"15.70000","20.93601","1.02301"
"15.80000","21.06929","1.03035"
"15.90000","21.20280","1.03574"
"16.00000","21.33602","1.04960"
"16.10000","21.46935","1.04528"
"16.20000","21.60269","1.04597"
"16.30000","21.73603","1.04967"
"16.40000","21.86937","1.06070"
"16.50000","22.00265","1.05713"
"16.60000","22.13604","1.07023"
"16.70000","22.26926","1.06885"
"16.80000","22.40277","1.07738"
"16.90000","22.53599","1.07851"
"17.00000","22.66939","1.08372"
"17.10000","22.80272","1.09488"
"17.20000","22.93600","1.08522"
"17.30000","23.06940","1.10322"
"17.40000","23.20279","1.10272"
"17.50000","23.33601","1.10823"
"17.60000","23.46940","1.10993"
"17.70000","23.60274","1.12347"
"17.80000","23.73602","1.11846"
"17.90000","23.86936","1.12078"
"18.00000","24.00264","1.12586"
"18.10000","24.13603","1.13382"
"18.20000","24.26937","1.13369"
"18.30000","24.40270","1.14222"
"18.40000","24.53598","1.14210"
"18.50000","24.66944","1.14398"
"18.60000","24.80272","1.15094"
"18.70000","24.93600","1.15871"
"18.80000","25.06939","1.16354"
"18.90000","25.20272","1.17684"
"19.00000","25.33612","1.17132"
"19.10000","25.46940","1.17753"
"19.20000","25.60262","1.17702"
"19.30000","25.73607","1.17257"
"19.40000","25.86941","1.19452"
"19.50000","26.00269","1.18079"
"19.60000","26.13602","1.19207"
"19.70000","26.26930","1.20487"
"19.80000","26.40275","1.20675"
"19.90000","26.53609","1.21064"
"20.00000","26.66943","1.20951"
"20.10000","26.80265","1.21691"
"20.20000","26.93605","1.21835"
"20.30000","27.06938","1.22750"
"20.40000","27.20272","1.23208"
"20.50000","27.33600","1.22945"
"20.60000","27.46928","1.23860"
"20.70000","27.60273","1.24055"
"20.80000","27.73606","1.24005"
"20.90000","27.86934","1.24550"
"21.00000","28.00274","1.24556"
"21.10000","28.13607","1.25378"
"21.20000","28.26941","1.25064"
"21.30000","28.40269","1.26387"
"21.40000","28.53609","1.26551"
"21.50000","28.66937","1.26914"
"21.60000","28.80264","1.27924"
"21.70000","28.93604","1.27196"
"21.80000","29.06926","1.28037"
"21.90000","29.20277","1.28099"
"22.00000","29.33605","1.28256"
"22.10000","29.46938","1.29874"
"22.20000","29.60272","1.29517"
"22.30000","29.73600","1.29830"
"22.40000","29.86940","1.29805"
"22.50000","30.00273","1.29918"
"22.60000","30.13596","1.30959"
"22.70000","30.26935","1.31254"
"22.80000","30.40274","1.31429"
"22.90000","30.53602","1.32282"
"23.00000","30.66936","1.32658"
"23.10000","30.80269","1.32520"
"23.20000","30.93609","1.33643"
"23.30000","31.06937","1.33241"
"23.40000","31.20271","1.33875"
"23.50000","31.33593","1.33593"
"23.60000","31.46943","1.34044"
"23.70000","31.60271","1.34696"
"23.80000","31.73605","1.35098"
"23.90000","31.86938","1.35775"
"24.00000","32.00261","1.36195"
"24.10000","32.13601","1.36709"
"24.20000","32.26940","1.36088"
"24.30000","32.40268","1.37041"
"24.40000","32.53607","1.37041"
"24.50000","32.66941","1.36621"
"24.60000","32.80268","1.36653"
"24.70000","32.93597","1.38277"
"24.80000","33.06931","1.37336"
"24.90000","33.20275","1.39644"
"25.00000","33.33603","1.38001"
"25.10000","33.46943","1.39769"
"25.20000","33.60265","1.39587"
"25.30000","33.73610","1.40315"
"25.40000","33.86944","1.39945"
"25.50000","34.00266","1.40904"
"25.60000","34.13600","1.40258"
"25.70000","34.26933","1.41212"
"25.80000","34.40267","1.41130"
"25.90000","34.53601","1.41870"
"26.00000","34.66934","1.41719"
"26.10000","34.80274","1.42447"
"26.20000","34.93602","1.42604"
"26.30000","35.06941","1.42999"
"26.40000","35.20275","1.43620"
"26.50000","35.33603","1.43450"
"26.60000","35.46942","1.43783"
"26.70000","35.60270","1.44015"
"26.80000","35.73615","1.44736"
"26.90000","35.86932","1.44334"
"27.00000","36.00271","1.45695"
"27.10000","36.13593","1.45125"
"27.20000","36.26933","1.46040"
"27.30000","36.40272","1.45125"
"27.40000","36.53600","1.46680"
"27.50000","36.66940","1.46805"
"27.60000","36.80268","1.46805"
"27.70000","36.93596","1.46410"
"27.80000","37.06935","1.46724"
"27.90000","37.20274","1.47965"
"28.00000","37.33602","1.47971"
"28.10000","37.46936","1.47921"
"28.20000","37.60269","1.48072"
"28.30000","37.73603","1.49000"
"28.40000","37.86937","1.48968"
"28.50000","38.00276","1.49815"
"28.60000","38.13598","1.49721"
"28.70000","38.26938","1.50825"
"28.80000","38.40271","1.49608"
"28.90000","38.53605","1.51063"
"29.00000","38.66939","1.50887"
"29.10000","38.80255","1.51094"
"29.20000","38.93612","1.50662"
"29.30000","39.06940","1.51828"
"29.40000","39.20274","1.51558"
"29.50000","39.33607","1.51922"
"29.60000","39.46935","1.52380"
"29.70000","39.60275","1.52367"
"29.80000","39.73603","1.53364"
"29.90000","39.86936","1.53835"
"30.00000","40.00269","1.53584"
"30.10000","40.13604","1.53327"
"30.20000","40.26942","1.53991"
"30.30000","40.40265","1.54706"
"30.40000","40.53604","1.55578"
"30.50000","40.66944","1.54901"
"30.60000","40.80266","1.55597"
"30.70000","40.93605","1.55967"
"30.80000","41.06927","1.55521"
"30.90000","41.20272","1.56613"
"31.00000","41.33612","1.56243"
"31.10000","41.46934","1.56983"
"31.20000","41.60274","1.56807"
"31.30000","41.73602","1.57685"
"31.40000","41.86941","1.57102"
"31.50000","42.00263","1.57666"
"31.60000","42.13603","1.57967"
"31.70000","42.26947","1.58745"
"31.80000","42.40264","1.58487"
"31.90000","42.53604","1.58908"
"32.00000","42.66932","1.59046"
"32.10000","42.80271","1.58889"
"32.20000","42.93605","1.59654"
"32.30000","43.06939","1.59008"
"32.40000","43.20272","1.59967"
"32.50000","43.33600","1.60525"
"32.60000","43.46945","1.60613"
"32.70000","43.60273","1.61002"
"32.80000","43.73601","1.61171"
"32.90000","43.86935","1.61372"
"33.00000","44.00263","1.61936"
"33.10000","44.13602","1.61773"
"33.20000","44.26936","1.62294"
"33.30000","44.40269","1.62495"
"33.40000","44.53609","1.62808"
"33.50000","44.66942","1.62194"
"33.60000","44.80270","1.62940"
"33.70000","44.93604","1.63228"
"33.80000","45.06938","1.63548"
"33.90000","45.20271","1.63799"
"34.00000","45.33605","1.64470"
"34.10000","45.46939","1.64332"
"34.20000","45.60266","1.64928"
"34.30000","45.73606","1.65247"
"34.40000","45.86940","1.65504"
"34.50000","46.00274","1.65323"
"34.60000","46.13601","1.65448"
"34.70000","46.26935","1.65272"
"34.80000","46.40274","1.65486"
"34.90000","46.53608","1.66646"
"35.00000","46.66941","1.67078"
"35.10000","46.80270","1.68126"
"35.20000","46.93603","1.67285"
"35.30000","47.06942","1.66514"
"35.40000","47.20271","1.67473"
"35.50000","47.33604","1.67147"
"35.60000","47.46933","1.68163"
"35.70000","47.60266","1.67699"
"35.80000","47.73606","1.68458"
"35.90000","47.86928","1.68759"
"36.00000","48.00273","1.68690"
"36.10000","48.13606","1.68602"
"36.20000","48.26940","1.69436"
"36.30000","48.40268","1.69675"
"36.40000","48.53607","1.70157"
"36.50000","48.66941","1.69480"
"36.60000","48.80269","1.70251"
"36.70000","48.93603","1.70703"
"36.80000","49.06936","1.70810"
"36.90000","49.20276","1.71242"
"37.00000","49.33604","1.70860"
"37.10000","49.46932","1.71042"
"37.20000","49.60271","1.71537"
"37.30000","49.73605","1.71832"
"37.40000","49.86938","1.71763"
"37.50000","50.00272","1.73017"
"37.60000","50.13594","1.72459"
"37.70000","50.26945","1.71919"
"37.80000","50.40273","1.72772"
"37.90000","50.53601","1.72515"
"38.00000","50.66935","1.73105"
"38.10000","50.80268","1.74033"
"38.20000","50.93608","1.73976"
"38.30000","51.06936","1.73399"
"38.40000","51.20269","1.74171"
"38.50000","51.33603","1.73845"
"38.60000","51.46936","1.74898"
"38.70000","51.60270","1.75381"
"38.80000","51.73598","1.74879"
"38.90000","51.86938","1.75600"
"39.00000","52.00271","1.75864"
"39.10000","52.13600","1.76472"
"39.20000","52.26938","1.76221"
"39.30000","52.40256","1.76604"
"39.40000","52.53611","1.76215"
"39.50000","52.66934","1.76409"
"39.60000","52.80267","1.78046"
"39.70000","52.93607","1.77413"
"39.80000","53.06940","1.78090"
"39.90000","53.20274","1.77337"
"40.00000","53.33603","1.78209"
"40.10000","53.46936","1.78272"
"40.20000","53.60270","1.77745"
"40.30000","53.73603","1.78817"
"40.40000","53.86932","1.78905"
"40.50000","54.00265","1.79037"
"40.60000","54.13604","1.79607"
"40.70000","54.26932","1.79463"
"40.80000","54.40266","1.79821"
"40.90000","54.53611","1.79952"
"41.00000","54.66928","1.80059"
"41.10000","54.80273","1.80209"
"41.20000","54.93607","1.80554"
"41.30000","55.06935","1.81326"
"41.40000","55.20273","1.81225"
"41.50000","55.33608","1.80623"
"41.60000","55.46946","1.82040"
"41.70000","55.60269","1.81865"
"41.80000","55.73602","1.80912"
"41.90000","55.86942","1.82128"
"42.00000","56.00275","1.81507"
"42.10000","56.13609","1.82210"
"42.20000","56.26932","1.82624"
"42.30000","56.40271","1.82693"
"42.40000","56.53605","1.83790"
"42.50000","56.66932","1.82912"
"42.60000","56.80267","1.83709"
"42.70000","56.93594","1.82799"
"42.80000","57.06945","1.84028"
"42.90000","57.20273","1.84480"
"43.00000","57.33601","1.84229"
"43.10000","57.46935","1.83846"
"43.20000","57.60263","1.85339"
"43.30000","57.73602","1.84643"
"43.40000","57.86936","1.84292"
"43.50000","58.00264","1.85640"
"43.60000","58.13609","1.85389"
"43.70000","58.26937","1.85213"
"43.80000","58.40270","1.86060"
"43.90000","58.53604","1.85671"
"44.00000","58.66938","1.86273"
"44.10000","58.80266","1.86486"
"44.20000","58.93605","1.86543"
"44.30000","59.06933","1.87101"
"44.40000","59.20261","1.87258"
"44.50000","59.33606","1.86769"
"44.60000","59.46940","1.87327"
"44.70000","59.60267","1.87139"
"44.80000","59.73602","1.87571"
"44.90000","59.86935","1.88217"
"45.00000","60.00274","1.89051"
"45.10000","60.13602","1.88154"
"45.20000","60.26931","1.88568"
"45.30000","60.40275","1.88963"
"45.40000","60.53609","1.89810"
"45.50000","60.66937","1.89164"
"45.60000","60.80259","1.89333"
"45.70000","60.93605","1.89396"
"45.80000","61.06939","1.89384"
"45.90000","61.20272","1.90180"
"46.00000","61.33605","1.89948"
"46.10000","61.46933","1.90387"
"46.20000","61.60273","1.90588"
"46.30000","61.73601","1.89960"
"46.40000","61.86934","1.90048"
"46.50000","62.00262","1.91183"
"46.60000","62.13602","1.91070"
"46.70000","62.26941","1.91710"
"46.80000","62.40264","1.91635"
"46.90000","62.53602","1.92042"
"47.00000","62.66936","1.91886"
"47.10000","62.80270","1.92738"
"47.20000","62.93603","1.93679"
"47.30000","63.06937","1.93340"
"47.40000","63.20271","1.92607"
"47.50000","63.33604","1.92669"
"47.60000","63.46938","1.93535"
"47.70000","63.60271","1.93253"
"47.80000","63.73594","1.93064"
"47.90000","63.86940","1.93453"
"48.00000","64.00273","1.93717"
"48.10000","64.13606","1.94268"
"48.20000","64.26929","1.93892"
"48.30000","64.40263","1.94820"
"48.40000","64.53607","1.94193"
"48.50000","64.66930","1.94758"
"48.60000","64.80269","1.96024"
"48.70000","64.93609","1.94965"
"48.80000","65.06942","1.95153"
"48.90000","65.20270","1.95203"
"49.00000","65.33604","1.96388"
"49.10000","65.46943","1.96369"
"49.20000","65.60271","1.95159"
"49.30000","65.73605","1.97253"
"49.40000","65.86938","1.97573"
"49.50000","66.00267","1.96927"
"49.60000","66.13605","1.97272"
"49.70000","66.26934","1.97097"
"49.80000","66.40267","1.97761"
"49.90000","66.53601","1.97893"
"50.00000","66.66930","1.98633"
"50.10000","66.80269","1.98464"
"50.20000","66.93607","1.98213"
"50.30000","67.06941","1.97962"
"50.40000","67.20275","1.98539"
"50.50000","67.33603","1.99266"
"50.60000","67.46937","2.00226"
"50.70000","67.60265","1.99586"
"50.80000","67.73605","1.99567"
"50.90000","67.86938","2.00420"
"51.00000","68.00260","1.99172"
"51.10000","68.13611","2.00821"
"51.20000","68.26933","1.99862"
"51.30000","68.40273","2.01166"
"51.40000","68.53606","1.99423"
"51.50000","68.66928","2.00483"
"51.60000","68.80267","2.00546"
"51.70000","68.93596","2.01254"
"51.80000","69.06940","2.01248"
"51.90000","69.20269","2.01285"
"52.00000","69.33603","2.02420"
"52.10000","69.46936","2.02822"
"52.20000","69.60270","2.01618"
"52.30000","69.73603","2.01875"
"52.40000","69.86937","2.02276"
"52.50000","70.00271","2.02283"
"52.60000","70.13610","2.02527"
"52.70000","70.26933","2.03461"
"52.80000","70.40272","2.03486"
"52.90000","70.53594","2.03367"
"53.00000","70.66939","2.03869"
"53.10000","70.80267","2.03932"
"53.20000","70.93606","2.03518"
"53.30000","71.06940","2.04747"
"53.40000","71.20268","2.04371"
"53.50000","71.33607","2.05142"
"53.60000","71.46941","2.04321"
"53.70000","71.60269","2.04810"
"53.80000","71.73603","2.05223"
"53.90000","71.86931","2.04697"
"54.00000","72.00270","2.05631"
"54.10000","72.13604","2.05807"
"54.20000","72.26937","2.04816"
"54.30000","72.40271","2.05970"
"54.40000","72.53605","2.05593"
"54.50000","72.66933","2.06089"
"54.60000","72.80267","2.06290"
"54.70000","72.93612","2.06553"
"54.80000","73.06940","2.06352"
"54.90000","73.20273","2.07293"
"55.00000","73.33601","2.06697"
"55.10000","73.46929","2.07318"
"55.20000","73.60280","2.07820"
"55.30000","73.73602","2.07048"
"55.40000","73.86935","2.07644"
"55.50000","74.00275","2.07631"
"55.60000","74.13609","2.08089"
"55.70000","74.26937","2.08246"
"55.80000","74.40265","2.08039"
"55.90000","74.53604","2.08290"
"56.00000","74.66937","2.09086"
"56.10000","74.80271","2.09074"
"56.20000","74.93606","2.09174"
"56.30000","75.06933","2.09538"
"56.40000","75.20278","2.09036"
"56.50000","75.33606","2.09488"
"56.60000","75.46940","2.10077"
"56.70000","75.60262","2.09638"
"56.80000","75.73602","2.10033"
"56.90000","75.86941","2.10522"
"57.00000","76.00269","2.09958"
"57.10000","76.13609","2.10246"
"57.20000","76.26936","2.10221"
"57.30000","76.40276","2.11256"
"57.40000","76.53609","2.11005"
"57.50000","76.66931","2.11595"
"57.60000","76.80271","2.11789"
"57.70000","76.93604","2.11689"
"57.80000","77.06938","2.11438"
"57.90000","77.20271","2.11544"
"58.00000","77.33594","2.12479"
"58.10000","77.46934","2.12429"
"58.20000","77.60273","2.12529"
"58.30000","77.73601","2.13074"
"58.40000","77.86935","2.12052"
"58.50000","78.00262","2.13407"
"58.60000","78.13607","2.12987"
"58.70000","78.26936","2.12466"
"58.80000","78.40275","2.13758"
"58.90000","78.53602","2.13852"
"59.00000","78.66925","2.14210"
"59.10000","78.80270","2.13269"
"59.20000","78.93598","2.13520"
"59.30000","79.06937","2.13971"
"59.40000","79.20277","2.14391"
"59.50000","79.33604","2.13858"
"59.60000","79.46932","2.15370"
"59.70000","79.60267","2.15407"
"59.80000","79.73605","2.15119"
"59.90000","79.86934","2.15915"
"60.00000","80.00273","2.15370"
"60.10000","80.13607","2.15909"
"60.20000","80.26929","2.16617"
"60.30000","80.40273","2.16561"
"60.40000","80.53602","2.16605"
"60.50000","80.66936","2.16674"
"60.60000","80.80275","2.17219"
"60.70000","80.93603","2.17821"
"60.80000","81.06943","2.16975"
"60.90000","81.20270","2.17270"
"61.00000","81.33604","2.16686"
"61.10000","81.46931","2.16912"
"61.20000","81.60265","2.16987"
"61.30000","81.73605","2.17577"
"61.40000","81.86938","2.18637"
"61.50000","82.00266","2.17495"
"61.60000","82.13611","2.17370"
"61.70000","82.26945","2.18750"
"61.80000","82.40268","2.18298"
"61.90000","82.53590","2.19101"
"62.00000","82.66935","2.18925"
"62.10000","82.80269","2.18524"
"62.20000","82.93603","2.19797"
"62.30000","83.06936","2.19201"
"62.40000","83.20269","2.19859"
"62.50000","83.33609","2.19784"
"62.60000","83.46938","2.19671"
"62.70000","83.60265","2.19671"
"62.80000","83.73604","2.20148"
"62.90000","83.86938","2.20725"
"63.00000","84.00272","2.20681"
"63.10000","84.13599","2.20938"
"63.20000","84.26934","2.20624"
"63.30000","84.40267","2.21314"
"63.40000","84.53594","2.21314"
"63.50000","84.66933","2.21082"
"63.60000","84.80263","2.21252"
"63.70000","84.93613","2.21371"
"63.80000","85.06936","2.21929"
"63.90000","85.20274","2.21571"
"64.00000","85.33603","2.22895"
"64.10000","85.46937","2.22311"
"64.20000","85.60276","2.22061"
"64.30000","85.73598","2.22437"
"64.40000","85.86937","2.23070"
"64.50000","86.00272","2.23835"
"64.60000","86.13599","2.23609"
"64.70000","86.26939","2.24149"
"64.80000","86.40272","2.23641"
"64.90000","86.53600","2.23402"
"65.00000","86.66933","2.23509"
"65.10000","86.80273","2.24023"
"65.20000","86.93607","2.24462"
"65.30000","87.06929","2.23634"
"65.40000","87.20280","2.24801"
"65.50000","87.33602","2.24205"
"65.60000","87.46941","2.25001"
"65.70000","87.60263","2.24964"
"65.80000","87.73597","2.24795"
"65.90000","87.86943","2.25535"
"66.00000","88.00269","2.24186"
"66.10000","88.13598","2.25898"
"66.20000","88.26942","2.25315"
"66.30000","88.40271","2.25861"
"66.40000","88.53600","2.25171"
"66.50000","88.66933","2.26224"
"66.60000","88.80273","2.26362"
"66.70000","88.93606","2.26538"
"66.80000","89.06939","2.26149"
"66.90000","89.20268","2.26688"
"67.00000","89.33590","2.26751"
"67.10000","89.46941","2.26525"
"67.20000","89.60274","2.27221"
"67.30000","89.73603","2.27729"
"67.40000","89.86931","2.27491"
"67.50000","90.00264","2.27993"
"67.60000","90.13609","2.27435"
"67.70000","90.26937","2.26663"
"67.80000","90.40271","2.28137"
"67.90000","90.53603","2.28294"
"68.00000","90.66939","2.27974"
"68.10000","90.80272","2.28450"
"68.20000","90.93599","2.28338"
"68.30000","91.06938","2.28958"
"68.40000","91.20267","2.28852"
"68.50000","91.33607","2.28965"
"68.60000","91.46935","2.29090"
"68.70000","91.60262","2.30175"
"68.80000","91.73608","2.29071"
"68.90000","91.86935","2.29774"
"69.00000","92.00275","2.29284"
"69.10000","92.13597","2.30413"
"69.20000","92.26930","2.30350"
"69.30000","92.40270","2.30413"
"69.40000","92.53592","2.30357"
"69.50000","92.66933","2.31103"
"69.60000","92.80271","2.30733"
"69.70000","92.93604","2.31272"
"69.80000","93.06938","2.30921"
"69.90000","93.20273","2.31561"
"70.00000","93.33611","2.31492"
"70.10000","93.46940","2.31617"
"70.20000","93.60273","2.31467"
"70.30000","93.73602","2.31887"
"70.40000","93.86929","2.31818"
"70.50000","94.00275","2.31975"
"70.60000","94.13602","2.31492"
"70.70000","94.26936","2.31874"
"70.80000","94.40264","2.32608"
"70.90000","94.53598","2.32539"
"71.00000","94.66937","2.32934"
"71.10000","94.80270","2.33110"
"71.20000","94.93604","2.33762"
"71.30000","95.06937","2.33335"
"71.40000","95.20266","2.32965"
"71.50000","95.33605","2.33881"
"71.60000","95.46932","2.34276"
"71.70000","95.60272","2.34270"
"71.80000","95.73601","2.34226"
"71.90000","95.86934","2.34351"
"72.00000","96.00274","2.35148"
"72.10000","96.13596","2.35041"
"72.20000","96.26946","2.34759"
"72.30000","96.40269","2.35342"
"72.40000","96.53602","2.35668"
"72.50000","96.66931","2.36483"
"72.60000","96.80270","2.35072"
"72.70000","96.93615","2.35768"
"72.80000","97.06937","2.35712"
"72.90000","97.20271","2.36490"
"73.00000","97.33610","2.36107"
"73.10000","97.46932","2.36834"
"73.20000","97.60271","2.36834"
"73.30000","97.73600","2.36891"
"73.40000","97.86940","2.36928"
"73.50000","98.00273","2.36345"
"73.60000","98.13600","2.36966"
"73.70000","98.26929","2.36772"
"73.80000","98.40269","2.37505"
"73.90000","98.53607","2.37857"
"74.00000","98.66935","2.37988"
"74.10000","98.80280","2.38176"
"74.20000","98.93603","2.38151"
"74.30000","99.06937","2.38603"
"74.40000","99.20276","2.38628"
"74.50000","99.33598","2.38709"
"74.60000","99.46938","2.38803"
"74.70000","99.60271","2.38791"
"74.80000","99.73599","2.39732"
"74.90000","99.86933","2.39086"
"75.00000","100.00272","2.39957"
"75.10000","100.13599","2.39230"
"75.20000","100.26939","2.39775"
"75.30000","100.40273","2.40446"
"75.40000","100.53601","2.40892"
"75.50000","100.66923","2.40101"
"75.60000","100.80280","2.40873"
"75.70000","100.93596","2.41374"
"75.80000","101.06942","2.40014"
"75.90000","101.20269","2.39938"
"76.00000","101.33602","2.41324"
"76.10000","101.46942","2.41136"
"76.20000","101.60265","2.40584"
"76.30000","101.73604","2.41807"
"76.40000","101.86943","2.41368"
"76.50000","102.00277","2.41694"
"76.60000","102.13599","2.41343"
"76.70000","102.26933","2.42183"
"76.80000","102.40267","2.42234"
"76.90000","102.53594","2.42535"
"77.00000","102.66933","2.41744"
"77.10000","102.80267","2.42277"
"77.20000","102.93595","2.41788"
"77.30000","103.06940","2.42234"
"77.40000","103.20274","2.42509"
"77.50000","103.33608","2.42698"
"77.60000","103.46936","2.42685"
"77.70000","103.60264","2.42547"
"77.80000","103.73604","2.42641"
"77.90000","103.86932","2.43124"
"78.00000","104.00277","2.43300"
"78.10000","104.13609","2.42923"
"78.20000","104.26939","2.43845"
"78.30000","104.40271","2.43996"
"78.40000","104.53600","2.44140"
"78.50000","104.66933","2.44391"
"78.60000","104.80267","2.44359"
"78.70000","104.93607","2.44679"
"78.80000","105.06940","2.44629"
"78.90000","105.20263","2.44961"
"79.00000","105.33613","2.44391"
"79.10000","105.46930","2.44836"
"79.20000","105.60270","2.45018"
"79.30000","105.73603","2.45356"
"79.40000","105.86931","2.45670"
"79.50000","106.00276","2.46046"
"79.60000","106.13598","2.46134"
"79.70000","106.26937","2.45262"
"79.80000","106.40271","2.46673"
"79.90000","106.53605","2.45751"
"80.00000","106.66933","2.46473"
"80.10000","106.80273","2.46504"
"80.20000","106.93606","2.47451"
"80.30000","107.06946","2.47144"
"80.40000","107.20272","2.47445"
"80.50000","107.33601","2.47658"
"80.60000","107.46923","2.46661"
"80.70000","107.60274","2.47332"
"80.80000","107.73602","2.47871"
"80.90000","107.86935","2.47162"
"81.00000","108.00269","2.48103"
"81.10000","108.13598","2.48366"
"81.20000","108.26942","2.48128"
"81.30000","108.40266","2.48435"
"81.40000","108.53603","2.48812"
"81.50000","108.66937","2.48906"
"81.60000","108.80272","2.48366"
"81.70000","108.93599","2.49570"
"81.80000","109.06938","2.48993"
"81.90000","109.20272","2.47946"
"82.00000","109.33601","2.49451"
