Time,Extension,Load
"7.50000","10.00274","4.96824"
"7.60000","10.13608","4.99144"
"7.70000","10.26942","5.01702"
"7.80000","10.40270","5.04386"
"7.90000","10.53615","5.06230"
"8.00000","10.66937","5.08255"
"8.10000","10.80270","5.10958"
"8.20000","10.93610","5.13172"
"8.30000","11.06938","5.14238"
"8.40000","11.20272","5.16464"
"8.50000","11.33605","5.19292"
"8.60000","11.46945","5.21574"
"8.70000","11.60273","5.23788"
"8.80000","11.73606","5.25237"
"8.90000","11.86934","5.27387"
"9.00000","12.00262","5.29024"
"9.10000","12.13607","5.30937"
"9.20000","12.26947","5.32956"
"9.30000","12.40275","5.34643"
"9.40000","12.53603","5.36768"
"9.50000","12.66925","5.39189"
"9.60000","12.80276","5.40337"
"9.70000","12.93609","5.42443"
"9.80000","13.06943","5.43861"
"9.90000","13.20277","5.45980"
"10.00000","13.33610","5.47849"
"10.10000","13.46944","5.50000"
"10.20000","13.60272","5.51116"
"10.30000","13.73606","5.53210"
"10.40000","13.86934","5.55035"
"10.50000","14.00273","5.56408"
"10.60000","14.13607","5.58359"
"10.70000","14.26935","5.59274"
"10.80000","14.40274","5.61306"
"10.90000","14.53608","5.62435"
"11.00000","14.66941","5.64410"
"11.10000","14.80269","5.66348"
"11.20000","14.93597","5.67727"
"11.30000","15.06948","5.69872"
"11.40000","15.20270","5.71878"
"11.50000","15.33604","5.72424"
"11.60000","15.46938","5.73772"
"11.70000","15.60271","5.75685"
"11.80000","15.73610","5.76437"
"11.90000","15.86938","5.78337"
"12.00000","16.00266","5.78927"
"12.10000","16.13612","5.80783"
"12.20000","16.26940","5.82802"
"12.30000","16.40273","5.84031"
"12.40000","16.53596","5.84859"
"12.50000","16.66935","5.86966"
"12.60000","16.80274","5.88113"
"12.70000","16.93602","5.89179"
"12.80000","17.06942","5.90854"
"12.90000","17.20264","5.92246"
"13.00000","17.33609","5.93193"
"13.10000","17.46943","5.94704"
"13.20000","17.60271","5.96027"
"13.30000","17.73604","5.96830"
"13.40000","17.86938","5.98648"
"13.50000","18.00271","5.99351"
"13.60000","18.13605","6.01025"
"13.70000","18.26933","6.02605"
"13.80000","18.40273","6.04468"
"13.90000","18.53606","6.05766"
"14.00000","18.66934","6.06888"
"14.10000","18.80262","6.08349"
"14.20000","18.93607","6.09948"
"14.30000","19.06941","6.11115"
"14.40000","19.20269","6.12833"
"14.50000","19.33608","6.14482"
"14.60000","19.46931","6.16012"
"14.70000","19.60275","6.16777"
"14.80000","19.73603","6.18533"
"14.90000","19.86943","6.19913"
"15.00000","20.00282","6.22270"
"15.10000","20.13604","6.23825"
"15.20000","20.26944","6.25575"
"15.30000","20.40272","6.26810"
"15.40000","20.53606","6.27933"
"15.50000","20.66934","6.30102"
"15.60000","20.80273","6.30899"
"15.70000","20.93612","6.32605"
"15.80000","21.06935","6.33752"
"15.90000","21.20280","6.35533"
"16.00000","21.33607","6.35803"
"16.10000","21.46941","6.38530"
"16.20000","21.60269","6.39822"
"16.30000","21.73592","6.40481"
"16.40000","21.86942","6.41490"
"16.50000","22.00276","6.43321"
"16.60000","22.13604","6.45046"
"16.70000","22.26943","6.46526"
"16.80000","22.40271","6.47679"
"16.90000","22.53611","6.48940"
"17.00000","22.66927","6.50595"
"17.10000","22.80278","6.52075"
"17.20000","22.93611","6.53273"
"17.30000","23.06940","6.54013"
"17.40000","23.20279","6.55574"
"17.50000","23.33596","6.57926"
"17.60000","23.46935","6.58609"
"17.70000","23.60274","6.60334"
"17.80000","23.73602","6.62083"
"17.90000","23.86930","6.62767"
"18.00000","24.00264","6.65169"
"18.10000","24.13615","6.66341"
"18.20000","24.26937","6.68455"
"18.30000","24.40276","6.69495"
"18.40000","24.53604","6.70931"
"18.50000","24.66932","6.73107"
"18.60000","24.80272","6.74782"
"18.70000","24.93605","6.76393"
"18.80000","25.06939","6.78312"
"18.90000","25.20272","6.79560"
"19.00000","25.33606","6.81767"
"19.10000","25.46940","6.81955"
"19.20000","25.60268","6.83793"
"19.30000","25.73607","6.86126"
"19.40000","25.86941","6.87781"
"19.50000","26.00269","6.89035"
"19.60000","26.13608","6.90390"
"19.70000","26.26930","6.92221"
"19.80000","26.40275","6.94296"
"19.90000","26.53609","6.95720"
"20.00000","26.66937","6.97833"
"20.10000","26.80271","6.98617"
"20.20000","26.93605","7.01031"
"20.30000","27.06950","7.02310"
"20.40000","27.20272","7.02969"
"20.50000","27.33605","7.05182"
"20.60000","27.46945","7.07365"
"20.70000","27.60267","7.06988"
"20.80000","27.73601","7.08581"
"20.90000","27.86929","7.10349"
"21.00000","28.00274","7.09923"
"21.10000","28.13613","7.12381"
"21.20000","28.26936","7.12989"
"21.30000","28.40269","7.14670"
"21.40000","28.53597","7.15849"
"21.50000","28.66937","7.16965"
"21.60000","28.80264","7.18458"
"21.70000","28.93604","7.19329"
"21.80000","29.06938","7.20577"
"21.90000","29.20266","7.22164"
"22.00000","29.33605","7.23712"
"22.10000","29.46938","7.25048"
"22.20000","29.60272","7.27048"
"22.30000","29.73611","7.28510"
"22.40000","29.86940","7.29745"
"22.50000","30.00279","7.30341"
"22.60000","30.13601","7.32015"
"22.70000","30.26941","7.33407"
"22.80000","30.40274","7.35677"
"22.90000","30.53602","7.36016"
"23.00000","30.66936","7.38662"
"23.10000","30.80258","7.39879"
"23.20000","30.93620","7.41258"
"23.30000","31.06937","7.43591"
"23.40000","31.20282","7.43860"
"23.50000","31.33604","7.46181"
"23.60000","31.46938","7.47786"
"23.70000","31.60277","7.49015"
"23.80000","31.73605","7.50940"
"23.90000","31.86933","7.52100"
"24.00000","32.00272","7.53448"
"24.10000","32.13612","7.55656"
"24.20000","32.26934","7.56891"
"24.30000","32.40268","7.58415"
"24.40000","32.53607","7.60033"
"24.50000","32.66935","7.62033"
"24.60000","32.80268","7.63068"
"24.70000","32.93602","7.65407"
"24.80000","33.06931","7.66191"
"24.90000","33.20275","7.68367"
"25.00000","33.33603","7.70818"
"25.10000","33.46937","7.71985"
"25.20000","33.60271","7.74017"
"25.30000","33.73604","7.76330"
"25.40000","33.86932","7.77660"
"25.50000","34.00266","7.79234"
"25.60000","34.13605","7.82739"
"25.70000","34.26939","7.84344"
"25.80000","34.40273","7.85680"
"25.90000","34.53606","7.87737"
"26.00000","34.66923","7.89919"
"26.10000","34.80274","7.90672"
"26.20000","34.93613","7.93111"
"26.30000","35.06941","7.95237"
"26.40000","35.20275","7.97432"
"26.50000","35.33597","7.98472"
"26.60000","35.46947","8.01671"
"26.70000","35.60265","8.04079"
"26.80000","35.73603","8.05627"
"26.90000","35.86932","8.07615"
"27.00000","36.00271","8.10192"
"27.10000","36.13610","8.11233"
"27.20000","36.26939","8.13679"
"27.30000","36.40266","8.16231"
"27.40000","36.53606","8.19147"
"27.50000","36.66933","8.21342"
"27.60000","36.80273","8.23838"
"27.70000","36.93607","8.26233"
"27.80000","37.06940","8.27675"
"27.90000","37.20268","8.30886"
"28.00000","37.33602","8.33639"
"28.10000","37.46941","8.36304"
"28.20000","37.60264","8.37815"
"28.30000","37.73609","8.40819"
"28.40000","37.86937","8.43058"
"28.50000","38.00276","8.45873"
"28.60000","38.13604","8.47905"
"28.70000","38.26938","8.49723"
"28.80000","38.40277","8.52432"
"28.90000","38.53594","8.55455"
"29.00000","38.66927","8.57455"
"29.10000","38.80272","8.61268"
"29.20000","38.93606","8.62528"
"29.30000","39.06945","8.65281"
"29.40000","39.20274","8.67219"
"29.50000","39.33607","8.70035"
"29.60000","39.46941","8.72467"
"29.70000","39.60269","8.75452"
"29.80000","39.73603","8.77189"
"29.90000","39.86925","8.78851"
"30.00000","40.00281","8.82545"
"30.10000","40.13609","8.85241"
"30.20000","40.26942","8.87147"
"30.30000","40.40276","8.89085"
"30.40000","40.53604","8.92929"
"30.50000","40.66944","8.95356"
"30.60000","40.80266","8.97494"
"30.70000","40.93605","8.99400"
"30.80000","41.06945","9.03012"
"30.90000","41.20278","9.05395"
"31.00000","41.33606","9.07082"
"31.10000","41.46934","9.09948"
"31.20000","41.60262","9.13497"
"31.30000","41.73602","9.15234"
"31.40000","41.86935","9.17448"
"31.50000","42.00263","9.21060"
"31.60000","42.13597","9.24045"
"31.70000","42.26942","9.26221"
"31.80000","42.40270","9.29763"
"31.90000","42.53604","9.32115"
"32.00000","42.66937","9.35244"
"32.10000","42.80265","9.37056"
"32.20000","42.93605","9.39690"
"32.30000","43.06944","9.43722"
"32.40000","43.20277","9.45396"
"32.50000","43.33617","9.48952"
"32.60000","43.46939","9.51448"
"32.70000","43.60273","9.54163"
"32.80000","43.73601","9.55969"
"32.90000","43.86935","9.60020"
"33.00000","44.00269","9.61080"
"33.10000","44.13602","9.65049"
"33.20000","44.26942","9.68768"
"33.30000","44.40269","9.71546"
"33.40000","44.53598","9.74092"
"33.50000","44.66931","9.76104"
"33.60000","44.80276","9.79679"
"33.70000","44.93604","9.82645"
"33.80000","45.06938","9.85962"
"33.90000","45.20277","9.89248"
"34.00000","45.33605","9.90922"
"34.10000","45.46939","9.95168"
"34.20000","45.60272","9.97061"
"34.30000","45.73600","9.99714"
"34.40000","45.86940","10.02768"
"34.50000","46.00268","10.04950"
"34.60000","46.13607","10.08737"
"34.70000","46.26941","10.11415"
"34.80000","46.40274","10.14155"
"34.90000","46.53603","10.17416"
"35.00000","46.66930","10.20395"
"35.10000","46.80276","10.22232"
"35.20000","46.93609","10.25606"
"35.30000","47.06942","10.28948"
"35.40000","47.20271","10.31789"
"35.50000","47.33599","10.34084"
"35.60000","47.46938","10.37131"
"35.70000","47.60271","10.40091"
"35.80000","47.73606","10.42349"
"35.90000","47.86939","10.44418"
"36.00000","48.00278","10.47422"
"36.10000","48.13606","10.49911"
"36.20000","48.26935","10.52275"
"36.30000","48.40273","10.55411"
"36.40000","48.53602","10.58239"
"36.50000","48.66941","10.60565"
"36.60000","48.80269","10.63600"
"36.70000","48.93597","10.65789"
"36.80000","49.06948","10.68448"
"36.90000","49.20270","10.70479"
"37.00000","49.33609","10.72806"
"37.10000","49.46932","10.75690"
"37.20000","49.60265","10.78055"
"37.30000","49.73605","10.80475"
"37.40000","49.86932","10.82576"
"37.50000","50.00278","10.86206"
"37.60000","50.13605","10.87348"
"37.70000","50.26939","10.90659"
"37.80000","50.40279","10.92458"
"37.90000","50.53601","10.95550"
"38.00000","50.66935","10.97212"
"38.10000","50.80274","10.99689"
"38.20000","50.93608","11.01720"
"38.30000","51.06936","11.04059"
"38.40000","51.20269","11.06624"
"38.50000","51.33608","11.08330"
"38.60000","51.46931","11.11459"
"38.70000","51.60270","11.13904"
"38.80000","51.73604","11.16952"
"38.90000","51.86938","11.18582"
"39.00000","52.00277","11.21210"
"39.10000","52.13600","11.24019"
"39.20000","52.26938","11.26778"
"39.30000","52.40278","11.28904"
"39.40000","52.53600","11.31425"
"39.50000","52.66940","11.34134"
"39.60000","52.80273","11.37501"
"39.70000","52.93607","11.40511"
"39.80000","53.06940","11.43095"
"39.90000","53.20274","11.45628"
"40.00000","53.33608","11.49271"
"40.10000","53.46930","11.51742"
"40.20000","53.60270","11.54677"
"40.30000","53.73603","11.56985"
"40.40000","53.86937","11.60076"
"40.50000","54.00270","11.63017"
"40.60000","54.13599","11.66936"
"40.70000","54.26949","11.69457"
"40.80000","54.40277","11.72078"
"40.90000","54.53605","11.75408"
"41.00000","54.66939","11.78888"
"41.10000","54.80278","11.81553"
"41.20000","54.93612","11.84225"
"41.30000","55.06935","11.87617"
"41.40000","55.20268","11.91003"
"41.50000","55.33608","11.94396"
"41.60000","55.46941","11.97230"
"41.70000","55.60269","11.99920"
"41.80000","55.73597","12.04065"
"41.90000","55.86942","12.07445"
"42.00000","56.00281","12.09878"
"42.10000","56.13609","12.12744"
"42.20000","56.26937","12.15980"
"42.30000","56.40265","12.19441"
"42.40000","56.53605","12.23003"
"42.50000","56.66932","12.25743"
"42.60000","56.80272","12.29036"
"42.70000","56.93611","12.31469"
"42.80000","57.06939","12.35795"
"42.90000","57.20279","12.38461"
"43.00000","57.33601","12.42380"
"43.10000","57.46940","12.45014"
"43.20000","57.60268","12.49472"
"43.30000","57.73608","12.52526"
"43.40000","57.86936","12.57298"
"43.50000","58.00264","12.60101"
"43.60000","58.13609","12.63512"
"43.70000","58.26942","12.66604"
"43.80000","58.40270","12.69902"
"43.90000","58.53593","12.73339"
"44.00000","58.66932","12.76731"
"44.10000","58.80277","12.80356"
"44.20000","58.93605","12.84068"
"44.30000","59.06939","12.87172"
"44.40000","59.20278","12.91085"
"44.50000","59.33601","12.94496"
"44.60000","59.46934","12.97895"
"44.70000","59.60267","13.01695"
"44.80000","59.73602","13.04592"
"44.90000","59.86940","13.08505"
"45.00000","60.00274","13.11164"
"45.10000","60.13608","13.15001"
"45.20000","60.26936","13.18419"
"45.30000","60.40275","13.21793"
"45.40000","60.53598","13.24583"
"45.50000","60.66937","13.28026"
"45.60000","60.80270","13.31117"
"45.70000","60.93593","13.34635"
"45.80000","61.06950","13.37225"
"45.90000","61.20272","13.40392"
"46.00000","61.33611","13.43327"
"46.10000","61.46945","13.46688"
"46.20000","61.60273","13.49347"
"46.30000","61.73601","13.52369"
"46.40000","61.86934","13.55028"
"46.50000","62.00268","13.59524"
"46.60000","62.13607","13.61863"
"46.70000","62.26935","13.65337"
"46.80000","62.40269","13.68065"
"46.90000","62.53591","13.73225"
"47.00000","62.66936","13.75552"
"47.10000","62.80275","13.78888"
"47.20000","62.93609","13.83867"
"47.30000","63.06942","13.87065"
"47.40000","63.20265","13.90527"
"47.50000","63.33611","13.94747"
"47.60000","63.46932","13.98095"
"47.70000","63.60271","14.02535"
"47.80000","63.73605","14.06643"
"47.90000","63.86934","14.09402"
"48.00000","64.00278","14.13446"
"48.10000","64.13601","14.17823"
"48.20000","64.26934","14.20858"
"48.30000","64.40268","14.25718"
"48.40000","64.53602","14.28653"
"48.50000","64.66936","14.33205"
"48.60000","64.80275","14.36209"
"48.70000","64.93609","14.39282"
"48.80000","65.06942","14.43389"
"48.90000","65.20276","14.46888"
"49.00000","65.33609","14.51378"
"49.10000","65.46931","14.54915"
"49.20000","65.60277","14.58753"
"49.30000","65.73605","14.63198"
"49.40000","65.86932","14.66234"
"49.50000","66.00267","14.70498"
"49.60000","66.13600","14.74016"
"49.70000","66.26939","14.77421"
"49.80000","66.40267","14.82117"
"49.90000","66.53596","14.85472"
"50.00000","66.66934","14.89423"
"50.10000","66.80274","14.93016"
"50.20000","66.93607","14.96415"
"50.30000","67.06930","15.00459"
"50.40000","67.20275","15.03657"
"50.50000","67.33603","15.06975"
"50.60000","67.46937","15.11139"
"50.70000","67.60265","15.14092"
"50.80000","67.73592","15.18287"
"50.90000","67.86943","15.21504"
"51.00000","68.00272","15.25147"
"51.10000","68.13611","15.28947"
"51.20000","68.26939","15.32465"
"51.30000","68.40267","15.36786"
"51.40000","68.53606","15.40410"
"51.50000","68.66934","15.42411"
"51.60000","68.80267","15.46305"
"51.70000","68.93607","15.49992"
"51.80000","69.06940","15.52225"
"51.90000","69.20269","15.56000"
"52.00000","69.33603","15.59486"
"52.10000","69.46936","15.63111"
"52.20000","69.60270","15.65970"
"52.30000","69.73603","15.70811"
"52.40000","69.86943","15.72818"
"52.50000","70.00266","15.76430"
"52.60000","70.13610","15.79772"
"52.70000","70.26939","15.84099"
"52.80000","70.40272","15.88118"
"52.90000","70.53600","15.91762"
"53.00000","70.66933","15.94113"
"53.10000","70.80273","15.98089"
"53.20000","70.93606","16.02911"
"53.30000","71.06946","16.06868"
"53.40000","71.20274","16.10430"
"53.50000","71.33607","16.14800"
"53.60000","71.46935","16.17547"
"53.70000","71.60269","16.21134"
"53.80000","71.73603","16.24545"
"53.90000","71.86937","16.28069"
"54.00000","72.00270","16.31957"
"54.10000","72.13599","16.36165"
"54.20000","72.26937","16.39570"
"54.30000","72.40271","16.43640"
"54.40000","72.53605","16.46844"
"54.50000","72.66939","16.50512"
"54.60000","72.80272","16.54871"
"54.70000","72.93600","16.58407"
"54.80000","73.06945","16.60997"
"54.90000","73.20267","16.65299"
"55.00000","73.33601","16.68792"
"55.10000","73.46935","16.71488"
"55.20000","73.60268","16.75056"
"55.30000","73.73602","16.79521"
"55.40000","73.86935","16.82243"
"55.50000","74.00275","16.84933"
"55.60000","74.13603","16.88714"
"55.70000","74.26942","16.90765"
"55.80000","74.40265","16.94188"
"55.90000","74.53593","16.95969"
"56.00000","74.66943","16.99274"
"56.10000","74.80266","17.01619"
"56.20000","74.93610","17.03996"
"56.30000","75.06939","17.07971"
"56.40000","75.20273","17.10367"
"56.50000","75.33606","17.14205"
"56.60000","75.46946","17.17415"
"56.70000","75.60268","17.19936"
"56.80000","75.73602","17.23573"
"56.90000","75.86941","17.26677"
"57.00000","76.00275","17.29110"
"57.10000","76.13602","17.33036"
"57.20000","76.26942","17.37250"
"57.30000","76.40258","17.41363"
"57.40000","76.53603","17.45195"
"57.50000","76.66937","17.49672"
"57.60000","76.80254","17.53623"
"57.70000","76.93610","17.57316"
"57.80000","77.06933","17.62790"
"57.90000","77.20271","17.66427"
"58.00000","77.33600","17.70867"
"58.10000","77.46934","17.75294"
"58.20000","77.60267","17.79239"
"58.30000","77.73606","17.82311"
"58.40000","77.86935","17.86275"
"58.50000","78.00274","17.89730"
"58.60000","78.13607","17.93473"
"58.70000","78.26947","17.96947"
"58.80000","78.40269","18.00183"
"58.90000","78.53602","18.03243"
"59.00000","78.66936","18.06140"
"59.10000","78.80275","18.09821"
"59.20000","78.93604","18.12430"
"59.30000","79.06926","18.13477"
"59.40000","79.20281","18.14756"
"59.50000","79.33604","18.15496"
"59.60000","79.46938","18.18600"
"59.70000","79.60267","18.23153"
"59.80000","79.73600","18.27066"
"59.90000","79.86945","18.32935"
"60.00000","80.00273","18.38303"
"60.10000","80.13600","18.42887"
"60.20000","80.26939","18.47897"
"60.30000","80.40269","18.52581"
"60.40000","80.53608","18.56977"
"60.50000","80.66936","18.62470"
"60.60000","80.80275","18.67280"
"60.70000","80.93603","18.71387"
"60.80000","81.06947","18.75344"
"60.90000","81.20270","18.79408"
"61.00000","81.33593","18.84519"
"61.10000","81.46943","18.89265"
"61.20000","81.60271","18.94307"
"61.30000","81.73605","18.99355"
"61.40000","81.86938","19.04296"
"61.50000","82.00261","19.09282"
"61.60000","82.13611","19.13991"
"61.70000","82.26939","19.18155"
"61.80000","82.40262","19.23974"
"61.90000","82.53613","19.29618"
"62.00000","82.66941","19.35657"
"62.10000","82.80269","19.40541"
"62.20000","82.93603","19.45608"
"62.30000","83.06942","19.50512"
"62.40000","83.20269","19.54902"
"62.50000","83.33609","19.57604"
"62.60000","83.46938","19.57541"
"62.70000","83.60259","19.59448"
"62.80000","83.73615","19.63837"
"62.90000","83.86938","19.69839"
"63.00000","84.00272","19.75695"
"63.10000","84.13599","19.81132"
"63.20000","84.26939","19.87428"
"63.30000","84.40267","19.91523"
"63.40000","84.53607","19.97330"
"63.50000","84.66933","20.01876"
"63.60000","84.80280","20.06573"
"63.70000","84.93613","20.10335"
"63.80000","85.06940","20.13558"
"63.90000","85.20274","20.15928"
"64.00000","85.33597","20.18782"
"64.10000","85.46931","20.22852"
"64.20000","85.60276","20.27555"
"64.30000","85.73598","20.32396"
"64.40000","85.86932","20.37563"
"64.50000","86.00277","20.42686"
"64.60000","86.13609","20.47433"
"64.70000","86.26945","20.52857"
"64.80000","86.40267","20.57579"
"64.90000","86.53594","20.62715"
"65.00000","86.66945","20.67901"
"65.10000","86.80273","20.74002"
"65.20000","86.93601","20.77796"
"65.30000","87.06935","20.83151"
"65.40000","87.20274","20.88093"
"65.50000","87.33602","20.93623"
"65.60000","87.46936","20.97474"
"65.70000","87.60270","21.02283"
"65.80000","87.73597","21.06127"
"65.90000","87.86943","21.09739"
"66.00000","88.00269","21.14160"
"66.10000","88.13598","21.17622"
"66.20000","88.26942","21.19509"
"66.30000","88.40260","21.18431"
"66.40000","88.53600","21.19390"
"66.50000","88.66933","21.23397"
"66.60000","88.80267","21.28175"
"66.70000","88.93612","21.33386"
"66.80000","89.06939","21.38704"
"66.90000","89.20274","21.43651"
"67.00000","89.33607","21.47659"
"67.10000","89.46941","21.51283"
"67.20000","89.60268","21.54964"
"67.30000","89.73603","21.59648"
"67.40000","89.86942","21.63285"
"67.50000","90.00270","21.67368"
"67.60000","90.13609","21.71870"
"67.70000","90.26937","21.73269"
"67.80000","90.40260","21.71168"
"67.90000","90.53610","21.74309"
"68.00000","90.66939","21.77144"
"68.10000","90.80276","21.82518"
"68.20000","90.93606","21.88776"
"68.30000","91.06934","21.93498"
"68.40000","91.20279","21.99079"
"68.50000","91.33607","22.03588"
"68.60000","91.46928","22.09068"
"68.70000","91.60274","22.14649"
"68.80000","91.73608","22.19352"
"68.90000","91.86942","22.24225"
"69.00000","92.00275","22.29448"
"69.10000","92.13603","22.33593"
"69.20000","92.26930","22.38321"
"69.30000","92.40270","22.44385"
"69.40000","92.53598","22.49396"
"69.50000","92.66927","22.53823"
"69.60000","92.80276","22.58833"
"69.70000","92.93600","22.62407"
"69.80000","93.06944","22.67568"
"69.90000","93.20277","22.71161"
"70.00000","93.33595","22.76698"
"70.10000","93.46940","22.80147"
"70.20000","93.60268","22.85885"
"70.30000","93.73602","22.89021"
"70.40000","93.86935","22.92168"
"70.50000","94.00268","22.96539"
"70.60000","94.13608","23.00703"
"70.70000","94.26929","23.04421"
"70.80000","94.40269","23.07701"
"70.90000","94.53598","23.11043"
"71.00000","94.66948","23.14329"
"71.10000","94.80270","23.18223"
"71.20000","94.93597","23.21459"
"71.30000","95.06944","23.24488"
"71.40000","95.20271","23.26507"
"71.50000","95.33605","23.29975"
"71.60000","95.46939","23.32489"
"71.70000","95.60266","23.33938"
"71.80000","95.73612","23.34515"
"71.90000","95.86945","23.34979"
"72.00000","96.00268","23.33856"
"72.10000","96.13607","23.30853"
"72.20000","96.26936","23.26225"
"72.30000","96.40269","23.18769"
"72.40000","96.53602","23.09996"
"72.50000","96.66942","22.98245"
"72.60000","96.80264","22.81840"
"72.70000","96.93615","22.63041"
"72.80000","97.06943","22.42021"
"72.90000","97.20265","22.14373"
"73.00000","97.33610","21.81232"
"73.10000","97.46932","21.45495"
"73.20000","97.60267","21.09294"
"73.30000","97.73605","20.68923"
"73.40000","97.86934","20.25040"
"73.50000","98.00278","19.78060"
"73.60000","98.13612","19.31725"
"73.70000","98.26934","18.83515"
"73.80000","98.40273","18.37306"
"73.90000","98.53601","17.88432"
"74.00000","98.66942","17.35513"
"74.10000","98.80269","16.80618"
"74.20000","98.93597","16.20889"
"74.30000","99.06937","15.49741"
"74.40000","99.20276","14.13716"
"74.42000","99.22933","11.23336"
"74.42600","99.23737","8.85316"
