Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.00561"
"0.10000","0.12988","0.11805"
"0.20000","0.26871","0.29582"
"0.30000","0.40267","0.43886"
"0.40000","0.53595","0.58271"
"0.50000","0.66935","0.70418"
"0.60000","0.80263","0.83906"
"0.70000","0.93585","0.95262"
"0.80000","1.06924","1.07810"
"0.90000","1.20264","1.19562"
"1.00000","1.33592","1.30053"
"1.10000","1.46931","1.39616"
"1.20000","1.60265","1.50025"
"1.30000","1.73593","1.60202"
"1.40000","1.86932","1.69728"
"1.50000","2.00266","1.77880"
"1.60000","2.13594","1.86264"
"1.70000","2.26933","1.95432"
"1.80000","2.40272","2.02286"
"1.90000","2.53595","2.09578"
"2.00000","2.66940","2.17919"
"2.10000","2.80262","2.24515"
"2.20000","2.93601","2.32555"
"2.30000","3.06929","2.39546"
"2.40000","3.20257","2.45353"
"2.50000","3.33608","2.52050"
"2.60000","3.46930","2.58459"
"2.70000","3.60264","2.64122"
"2.80000","3.73598","2.69615"
"2.90000","3.86926","2.75967"
"3.00000","4.00259","2.81843"
"3.10000","4.13599","2.86721"
"3.20000","4.26921","2.92252"
"3.30000","4.40266","2.97168"
"3.40000","4.53605","3.02486"
"3.50000","4.66933","3.07691"
"3.60000","4.80256","3.12319"
"3.70000","4.93601","3.16313"
"3.80000","5.06923","3.20740"
"3.90000","5.20268","3.25650"
"4.00000","5.33596","3.30535"
"4.10000","5.46924","3.35138"
"4.20000","5.60275","3.39697"
"4.30000","5.73603","3.42619"
"4.40000","5.86931","3.46237"
"4.50000","6.00259","3.51379"
"4.60000","6.13598","3.54546"
"4.70000","6.26926","3.58979"
"4.80000","6.40260","3.61651"
"4.90000","6.53593","3.64636"
"5.00000","6.66927","3.69483"
"5.10000","6.80266","3.73013"
"5.20000","6.93594","3.75703"
"5.30000","7.06928","3.79566"
"5.40000","7.20267","3.82376"
"5.50000","7.33595","3.85988"
"5.60000","7.46940","3.89004"
"5.70000","7.60268","3.91512"
"5.80000","7.73585","3.94760"
"5.90000","7.86936","3.98893"
"6.00000","8.00264","4.00730"
"6.10000","8.13592","4.03985"
"6.20000","8.26925","4.07045"
"6.30000","8.40270","4.09283"
"6.40000","8.53598","4.13353"
"6.50000","8.66932","4.14958"
"6.60000","8.80260","4.18809"
"6.70000","8.93594","4.21311"
"6.80000","9.06933","4.24289"
"6.90000","9.20267","4.26766"
"7.00000","9.33595","4.29281"
"7.10000","9.46940","4.31783"
"7.20000","9.60268","4.34504"
"7.30000","9.73596","4.36198"
"7.40000","9.86929","4.39364"
"7.50000","10.00252","4.41220"
"7.60000","10.13602","4.44782"
"7.70000","10.26936","4.45516"
"7.80000","10.40270","4.48952"
"7.90000","10.53598","4.51461"
"8.00000","10.66931","4.53342"
"8.10000","10.80254","4.54966"
"8.20000","10.93593","4.56816"
"8.30000","11.06927","4.59092"
"8.40000","11.20260","4.61356"
"8.50000","11.33605","4.63187"
"8.60000","11.46933","4.65444"
"8.70000","11.60267","4.66705"
"8.80000","11.73601","4.68906"
"8.90000","11.86923","4.70260"
"9.00000","12.00268","4.71627"
"9.10000","12.13602","4.74079"
"9.20000","12.26918","4.74957"
"9.30000","12.40275","4.77842"
"9.40000","12.53603","4.78500"
"9.50000","12.66936","4.80858"
"9.60000","12.80258","4.81974"
"9.70000","12.93598","4.84840"
"9.80000","13.06932","4.85323"
"9.90000","13.20271","4.87975"
"10.00000","13.33593","4.88546"
"10.10000","13.46927","4.90114"
"10.20000","13.60272","4.92390"
"10.30000","13.73594","4.93475"
"10.40000","13.86928","4.95300"
"10.50000","14.00262","4.96328"
"10.60000","14.13595","4.97695"
"10.70000","14.26929","4.98842"
"10.80000","14.40268","5.01332"
"10.90000","14.53591","5.02580"
"11.00000","14.66941","5.03959"
"11.10000","14.80258","5.05709"
"11.20000","14.93592","5.07527"
"11.30000","15.06931","5.07854"
"11.40000","15.20265","5.09967"
"11.50000","15.33598","5.11121"
"11.60000","15.46932","5.13397"
"11.70000","15.60266","5.13993"
"11.80000","15.73594","5.16118"
"11.90000","15.86933","5.16633"
"12.00000","16.00255","5.19204"
"12.10000","16.13595","5.19404"
"12.20000","16.26928","5.21122"
"12.30000","16.40256","5.21812"
"12.40000","16.53601","5.24697"
"12.50000","16.66935","5.24954"
"12.60000","16.80252","5.26904"
"12.70000","16.93602","5.27349"
"12.80000","17.06936","5.29243"
"12.90000","17.20264","5.31193"
"13.00000","17.33598","5.31181"
"13.10000","17.46931","5.32968"
"13.20000","17.60271","5.33965"
"13.30000","17.73599","5.36611"
"13.40000","17.86932","5.37320"
"13.50000","18.00255","5.37865"
"13.60000","18.13605","5.39697"
"13.70000","18.26933","5.40436"
"13.80000","18.40267","5.42462"
"13.90000","18.53601","5.43672"
"14.00000","18.66928","5.44506"
"14.10000","18.80262","5.46425"
"14.20000","18.93590","5.46858"
"14.30000","19.06918","5.49353"
"14.40000","19.20269","5.49397"
"14.50000","19.33597","5.51047"
"14.60000","19.46936","5.52081"
"14.70000","19.60270","5.54063"
"14.80000","19.73598","5.54709"
"14.90000","19.86926","5.56370"
"15.00000","20.00265","5.57054"
"15.10000","20.13593","5.58960"
"15.20000","20.26921","5.59700"
"15.30000","20.40266","5.61180"
"15.40000","20.53600","5.62579"
"15.50000","20.66934","5.64692"
"15.60000","20.80262","5.64460"
"15.70000","20.93589","5.65996"
"15.80000","21.06935","5.67388"
"15.90000","21.20268","5.68674"
"16.00000","21.33585","5.69320"
"16.10000","21.46935","5.70404"
"16.20000","21.60263","5.71590"
"16.30000","21.73597","5.73308"
"16.40000","21.86925","5.74430"
"16.50000","22.00259","5.76406"
"16.60000","22.13598","5.76807"
"16.70000","22.26937","5.78788"
"16.80000","22.40265","5.79829"
"16.90000","22.53588","5.81096"
"17.00000","22.66939","5.82118"
"17.10000","22.80261","5.84313"
"17.20000","22.93589","5.84520"
"17.30000","23.06934","5.86621"
"17.40000","23.20256","5.86733"
"17.50000","23.33601","5.89656"
"17.60000","23.46929","5.89612"
"17.70000","23.60257","5.91380"
"17.80000","23.73602","5.92948"
"17.90000","23.86936","5.94572"
"18.00000","24.00270","5.95174"
"18.10000","24.13597","5.96673"
"18.20000","24.26931","5.97701"
"18.30000","24.40259","5.99275"
"18.40000","24.53598","5.99896"
"18.50000","24.66932","6.02755"
"18.60000","24.80255","6.03119"
"18.70000","24.93600","6.04404"
"18.80000","25.06933","6.04706"
