Time,Extension,Load
"19.90000","99.50995","4.36560"
"20.00000","100.01008","4.38203"
"20.10000","100.51006","4.38373"
"20.20000","101.00991","4.41408"
"20.30000","101.50988","4.42975"
"20.40000","102.00996","4.44198"
"20.50000","102.51005","4.46719"
"20.60000","103.01008","4.47898"
"20.70000","103.50999","4.49541"
"20.80000","104.00984","4.50325"
"20.90000","104.50993","4.52789"
"21.00000","105.01012","4.54513"
"21.10000","105.51009","4.56100"
"21.20000","106.00996","4.57210"
"21.30000","106.50993","4.59304"
"21.40000","107.01006","4.60094"
"21.50000","107.51009","4.61625"
"21.60000","108.01006","4.64603"
"21.70000","108.50981","4.65537"
"21.80000","109.00990","4.67218"
"21.90000","109.51003","4.69256"
"22.00000","110.01017","4.69971"
"22.10000","110.51003","4.71194"
"22.20000","111.00993","4.73138"
"22.30000","111.51002","4.75151"
"22.40000","112.01006","4.76762"
"22.50000","112.51007","4.78574"
"22.60000","113.00999","4.80675"
"22.70000","113.50985","4.80656"
"22.80000","114.00993","4.83660"
"22.90000","114.51006","4.84870"
"23.00000","115.01015","4.85491"
"23.10000","115.51000","4.88645"
"23.20000","116.00993","4.89774"
"23.30000","116.50994","4.90890"
"23.40000","117.01009","4.92947"
"23.50000","117.51000","4.94552"
"23.60000","118.00997","4.95123"
"23.70000","118.50989","4.98697"
"23.80000","119.01003","5.00497"
"23.90000","119.51011","5.00553"
"24.00000","120.01014","5.03124"
"24.10000","120.50988","5.04429"
"24.20000","121.00984","5.06366"
"24.30000","121.50993","5.08618"
"24.40000","122.01007","5.10411"
"24.50000","122.50998","5.10888"
"24.60000","123.01002","5.13057"
"24.70000","123.50992","5.15679"
"24.80000","124.01000","5.16701"
"24.90000","124.51009","5.18670"
"25.00000","125.01012","5.20701"
"25.10000","125.50980","5.21918"
"25.20000","126.00994","5.24000"
"25.30000","126.51009","5.26947"
"25.40000","127.01017","5.26414"
"25.50000","127.50996","5.28358"
"25.60000","128.00993","5.30697"
"25.70000","128.50990","5.31945"
"25.80000","129.01004","5.34184"
"25.90000","129.51001","5.35645"
"26.00000","130.00998","5.36485"
"26.10000","130.50984","5.38341"
"26.20000","131.00998","5.40856"
"26.30000","131.51012","5.42379"
"26.40000","132.01015","5.44875"
"26.50000","132.50995","5.46493"
"26.60000","133.00987","5.47503"
"26.70000","133.50989","5.49409"
"26.80000","134.01007","5.52438"
"26.90000","134.51006","5.52989"
"27.00000","135.01003","5.54125"
"27.10000","135.50987","5.57103"
"27.20000","136.01003","5.58690"
"27.30000","136.51016","5.60345"
"27.40000","137.01013","5.63932"
"27.50000","137.50987","5.62947"
"27.60000","138.00984","5.65330"
"27.70000","138.50999","5.65939"
"27.80000","139.01012","5.68541"
"27.90000","139.51004","5.71056"
"28.00000","140.00999","5.72962"
"28.10000","140.50992","5.74630"
"28.20000","141.00999","5.77057"
"28.30000","141.51015","5.79245"
"28.40000","142.01001","5.79897"
"28.50000","142.50980","5.81979"
"28.60000","143.00995","5.83522"
"28.70000","143.51007","5.85867"
"28.80000","144.01012","5.86908"
"28.90000","144.51007","5.88959"
"29.00000","145.00993","5.90671"
"29.10000","145.50984","5.93085"
"29.20000","146.01004","5.94540"
"29.30000","146.51013","5.96816"
"29.40000","147.01004","5.98622"
"29.50000","147.50984","6.01086"
"29.60000","148.00993","6.01538"
"29.70000","148.51007","6.05288"
"29.80000","149.01015","6.05683"
"29.90000","149.50995","6.08536"
"30.00000","150.00986","6.09665"
"30.10000","150.50993","6.12574"
"30.20000","151.01015","6.13803"
"30.30000","151.51010","6.15089"
"30.40000","152.01009","6.17096"
"30.50000","152.50989","6.20325"
"30.60000","153.01003","6.21015"
"30.70000","153.51010","6.23811"
"30.80000","154.01007","6.24821"
"30.90000","154.50987","6.26941"
"31.00000","155.00995","6.28069"
"31.10000","155.50998","6.32045"
"31.20000","156.01018","6.33211"
"31.30000","156.51010","6.34904"
"31.40000","157.00995","6.36315"
"31.50000","157.50980","6.39200"
"31.60000","158.01007","6.39539"
"31.70000","158.51003","6.42147"
"31.80000","159.00993","6.44699"
"31.90000","159.50992","6.47666"
"32.00000","160.01004","6.49497"
"32.10000","160.51012","6.51077"
"32.20000","161.01016","6.54708"
"32.30000","161.51009","6.54933"
"32.40000","162.00987","6.56670"
"32.50000","162.50984","6.58225"
"32.60000","163.01004","6.62138"
"32.70000","163.51007","6.63593"
"32.80000","164.00999","6.64132"
"32.90000","164.50995","6.65631"
"33.00000","165.00996","6.68905"
"33.10000","165.51012","6.72053"
"33.20000","166.01013","6.72723"
"33.30000","166.50993","6.74291"
"33.40000","167.00984","6.76060"
"33.50000","167.50993","6.78963"
"33.60000","168.01009","6.81503"
"33.70000","168.51010","6.83653"
"33.80000","169.00995","6.86043"
"33.90000","169.50993","6.88977"
"34.00000","170.01006","6.91335"
"34.10000","170.51015","6.92163"
"34.20000","171.01006","6.93586"
"34.30000","171.50992","6.96559"
"34.40000","172.00990","6.98459"
"34.50000","172.51003","7.00936"
"34.60000","173.01007","7.02911"
"34.70000","173.51003","7.04353"
"34.80000","174.00989","7.07037"
"34.90000","174.50987","7.09583"
"35.00000","175.01006","7.12304"
"35.10000","175.51009","7.13766"
"35.20000","176.01006","7.15728"
"35.30000","176.50998","7.19710"
"35.40000","177.00999","7.20061"
"35.50000","177.50995","7.22300"
"35.60000","178.01016","7.24401"
"35.70000","178.50996","7.27712"
"35.80000","179.00983","7.29154"
"35.90000","179.50990","7.31644"
"36.00000","180.01009","7.32860"
"36.10000","180.51013","7.36566"
"36.20000","181.01004","7.38447"
"36.30000","181.50995","7.41533"
"36.40000","182.00987","7.42912"
"36.50000","182.51006","7.46518"
"36.60000","183.01009","7.49189"
"36.70000","183.50983","7.50926"
"36.80000","184.00986","7.52149"
"36.90000","184.50999","7.55284"
"37.00000","185.01015","7.58464"
"37.10000","185.51010","7.61242"
"37.20000","186.01003","7.61731"
"37.30000","186.50987","7.65587"
"37.40000","187.00996","7.66440"
"37.50000","187.51003","7.70190"
"37.60000","188.01003","7.71745"
"37.70000","188.50996","7.75175"
"37.80000","189.00990","7.77019"
"37.90000","189.50999","7.79947"
"38.00000","190.01013","7.81778"
"38.10000","190.51009","7.84976"
"38.20000","191.00983","7.87221"
"38.30000","191.50990","7.91128"
"38.40000","192.00998","7.92620"
"38.50000","192.51007","7.96609"
"38.60000","193.01004","7.97248"
"38.70000","193.50998","8.01280"
"38.80000","194.00987","8.02447"
"38.90000","194.51001","8.05908"
"39.00000","195.01010","8.07934"
"39.10000","195.50995","8.12022"
"39.20000","196.00981","8.14311"
"39.30000","196.51001","8.17459"
"39.40000","197.01010","8.19089"
"39.50000","197.51007","8.22651"
"39.60000","198.00998","8.24300"
"39.70000","198.50990","8.27824"
"39.80000","199.00986","8.31248"
"39.90000","199.51007","8.33086"
"40.00000","200.00998","8.36397"
"40.10000","200.51001","8.39049"
"40.20000","201.00987","8.42367"
"40.30000","201.50998","8.46518"
"40.40000","202.01010","8.48198"
"40.50000","202.51018","8.51497"
"40.60000","203.00992","8.54112"
"40.70000","203.50978","8.57253"
"40.80000","204.00986","8.59398"
"40.90000","204.51009","8.63060"
"41.00000","205.01006","8.65085"
"41.10000","205.50993","8.68152"
"41.20000","206.00995","8.72974"
"41.30000","206.50998","8.75181"
"41.40000","207.01013","8.79590"
"41.50000","207.51003","8.79991"
"41.60000","208.00984","8.84368"
"41.70000","208.50992","8.86136"
"41.80000","209.00995","8.89566"
"41.90000","209.51009","8.93241"
"42.00000","210.01006","8.97254"
"42.10000","210.50990","8.99512"
"42.20000","211.00989","9.03437"
"42.30000","211.51007","9.05908"
"42.40000","212.01006","9.09652"
"42.50000","212.50996","9.14211"
"42.60000","213.00986","9.17170"
"42.70000","213.50995","9.19070"
"42.80000","214.00996","9.21610"
"42.90000","214.51012","9.27624"
"43.00000","215.01004","9.29517"
"43.10000","215.50977","9.32678"
"43.20000","216.00986","9.36867"
"43.30000","216.51013","9.40604"
"43.40000","217.01003","9.42636"
"43.50000","217.50993","9.47301"
"43.60000","218.00986","9.51070"
"43.70000","218.50999","9.53779"
"43.80000","219.01003","9.56682"
"43.90000","219.51012","9.61636"
"44.00000","220.00990","9.64972"
"44.10000","220.50989","9.67255"
"44.20000","221.00996","9.71086"
"44.30000","221.51010","9.74686"
"44.40000","222.01007","9.78216"
"44.50000","222.50993","9.83534"
"44.60000","223.00986","9.86795"
"44.70000","223.50993","9.89698"
"44.80000","224.01007","9.92363"
"44.90000","224.51004","9.96753"
"45.00000","225.00990","10.00741"
"45.10000","225.50993","10.04541"
"45.20000","226.01001","10.09112"
"45.30000","226.51015","10.13176"
"45.40000","227.01004","10.16807"
"45.50000","227.50986","10.19760"
"45.60000","228.00977","10.24526"
"45.70000","228.51007","10.28646"
"45.80000","229.00998","10.33700"
"45.90000","229.51001","10.37255"
"46.00000","230.00993","10.41319"
"46.10000","230.51001","10.45608"
"46.20000","231.01004","10.47891"
"46.30000","231.51012","10.53541"
"46.40000","232.00992","10.57171"
"46.50000","232.50984","10.62470"
"46.60000","233.00987","10.64728"
"46.70000","233.51006","10.69519"
"46.80000","234.01004","10.73469"
"46.90000","234.51001","10.77501"
"47.00000","235.00986","10.82775"
"47.10000","235.51001","10.87679"
"47.20000","236.01003","10.91886"
"47.30000","236.51012","10.94777"
"47.40000","237.00981","10.99261"
"47.50000","237.50989","11.03030"
"47.60000","238.00998","11.09018"
"47.70000","238.51010","11.13401"
"47.80000","239.01001","11.17252"
"47.90000","239.50993","11.21948"
"48.00000","240.00984","11.25968"
"48.10000","240.51003","11.31405"
"48.20000","241.01001","11.36434"
"48.30000","241.50998","11.41112"
"48.40000","242.00990","11.45495"
"48.50000","242.50992","11.49026"
"48.60000","243.00999","11.54857"
"48.70000","243.51009","11.59949"
"48.80000","244.00999","11.65486"
"48.90000","244.50990","11.69707"
"49.00000","245.00989","11.73852"
"49.10000","245.51007","11.78705"
"49.20000","246.01012","11.84230"
"49.30000","246.51007","11.89353"
"49.40000","247.00987","11.93435"
"49.50000","247.50992","11.99499"
"49.60000","248.00999","12.03794"
"49.70000","248.51007","12.09720"
"49.80000","249.00980","12.14806"
"49.90000","249.50983","12.20512"
"50.00000","250.00995","12.25905"
"50.10000","250.51016","12.31731"
"50.20000","251.01009","12.36327"
"50.30000","251.50999","12.41839"
"50.40000","252.00990","12.47119"
"50.50000","252.50992","12.54512"
"50.60000","253.01001","12.57874"
"50.70000","253.51003","12.63743"
"50.80000","254.00990","12.68509"
"50.90000","254.50987","12.75168"
"51.00000","255.01007","12.81113"
"51.10000","255.51009","12.86769"
"51.20000","256.01010","12.92739"
"51.30000","256.50992","12.97016"
"51.40000","257.00983","13.04359"
"51.50000","257.50998","13.09965"
"51.60000","258.01001","13.15019"
"51.70000","258.51001","13.21929"
"51.80000","259.00986","13.27642"
"51.90000","259.50992","13.33944"
"52.00000","260.01004","13.39876"
"52.10000","260.51013","13.46737"
"52.20000","261.00998","13.51753"
"52.30000","261.50983","13.58964"
"52.40000","262.00992","13.65009"
"52.50000","262.51001","13.72001"
"52.60000","263.01007","13.77971"
"52.70000","263.51007","13.83916"
"52.80000","264.00992","13.90695"
"52.90000","264.50983","13.98439"
"53.00000","265.01010","14.04421"
"53.10000","265.51010","14.11401"
"53.20000","266.00992","14.18267"
"53.30000","266.50995","14.24287"
"53.40000","267.00992","14.31680"
"53.50000","267.51007","14.38829"
"53.60000","268.01013","14.45758"
"53.70000","268.50992","14.53277"
"53.80000","269.00980","14.59660"
"53.90000","269.51001","14.67104"
"54.00000","270.01010","14.74704"
"54.10000","270.51004","14.81884"
"54.20000","271.00995","14.88776"
"54.30000","271.50992","14.96978"
"54.40000","272.01001","15.04026"
"54.50000","272.51001","15.12410"
"54.60000","273.01001","15.19803"
"54.70000","273.50986","15.27849"
"54.80000","274.00983","15.34684"
"54.90000","274.50998","15.43601"
"55.00000","275.01016","15.50938"
"55.10000","275.51007","15.58926"
"55.20000","276.00995","15.67505"
"55.30000","276.50998","15.74196"
"55.40000","277.00998","15.83132"
"55.50000","277.51007","15.90437"
"55.60000","278.00998","15.99122"
"55.70000","278.50986","16.06647"
"55.80000","279.00989","16.15495"
"55.90000","279.51007","16.24167"
"56.00000","280.01019","16.32903"
"56.10000","280.51013","16.40114"
"56.20000","281.00992","16.49050"
"56.30000","281.50992","16.57860"
"56.40000","282.01001","16.67135"
"56.50000","282.51007","16.75575"
"56.60000","283.00998","16.84455"
"56.70000","283.50989","16.93021"
"56.80000","284.00992","17.02364"
"56.90000","284.51010","17.11124"
"57.00000","285.01013","17.20430"
"57.10000","285.51001","17.29422"
"57.20000","286.00986","17.38552"
"57.30000","286.50998","17.48799"
"57.40000","287.01007","17.58092"
"57.50000","287.51010","17.66727"
"57.60000","288.01001","17.77381"
"57.70000","288.50989","17.86399"
"57.80000","289.00989","17.97046"
"57.90000","289.51010","18.06553"
"58.00000","290.01007","18.16084"
"58.10000","290.50983","18.26757"
"58.20000","291.00989","18.36947"
"58.30000","291.50998","18.46460"
"58.40000","292.01010","18.56719"
"58.50000","292.51004","18.67066"
"58.60000","293.00995","18.77751"
"58.70000","293.50983","18.88612"
"58.80000","294.00998","18.99084"
"58.90000","294.51001","19.09312"
"59.00000","295.01001","19.20461"
"59.10000","295.50986","19.30589"
"59.20000","296.00992","19.41255"
"59.30000","296.51007","19.52160"
"59.40000","297.01010","19.62538"
"59.50000","297.51001","19.74722"
"59.60000","298.00983","19.86198"
"59.70000","298.50983","19.97598"
"59.80000","299.00998","20.08685"
"59.90000","299.51007","20.21063"
"60.00000","300.01007","20.31723"
"60.10000","300.50977","20.43600"
"60.20000","301.00998","20.55007"
"60.30000","301.51007","20.66470"
"60.40000","302.01016","20.78660"
"60.50000","302.50989","20.90900"
"60.60000","303.00983","21.03273"
"60.70000","303.50983","21.14171"
"60.80000","304.01001","21.27359"
"60.90000","304.51010","21.39725"
"61.00000","305.00995","21.51464"
"61.10000","305.50986","21.63742"
"61.20000","306.00995","21.76647"
"61.30000","306.51004","21.88643"
"61.40000","307.01001","22.01504"
"61.50000","307.50986","22.14096"
"61.60000","308.00989","22.27296"
"61.70000","308.50998","22.40759"
"61.80000","309.01013","22.53853"
"61.90000","309.51001","22.65805"
"62.00000","310.00992","22.79011"
"62.10000","310.50980","22.92945"
"62.20000","311.00995","23.07054"
"62.30000","311.51004","23.20053"
"62.40000","312.01004","23.33353"
"62.50000","312.50983","23.47751"
"62.60000","313.00992","23.61459"
"62.70000","313.50998","23.75367"
"62.80000","314.01004","23.89050"
"62.90000","314.51001","24.02156"
"63.00000","315.00980","24.15939"
"63.10000","315.50989","24.30055"
"63.20000","316.01010","24.44916"
"63.30000","316.51007","24.58806"
"63.40000","317.00998","24.72683"
"63.50000","317.50980","24.88624"
"63.60000","318.00989","25.02043"
"63.70000","318.50998","25.17262"
"63.80000","319.01001","25.32061"
"63.90000","319.50986","25.46710"
"64.00000","320.00992","25.62098"
"64.10000","320.50995","25.77769"
"64.20000","321.01010","25.92856"
"64.30000","321.51010","26.07668"
"64.40000","322.00995","26.23226"
"64.50000","322.50974","26.37861"
"64.60000","323.00992","26.53369"
"64.70000","323.50998","26.69943"
"64.80000","324.00998","26.84667"
"64.90000","324.50998","26.99616"
"65.00000","325.00995","27.15293"
"65.10000","325.51001","27.30782"
"65.20000","326.01010","27.46835"
"65.30000","326.51004","27.62129"
"65.40000","327.00983","27.78966"
"65.50000","327.50970","27.94511"
"65.60000","328.01004","28.09831"
"65.70000","328.50998","28.26448"
"65.80000","329.00995","28.42282"
"65.90000","329.50998","28.58066"
"66.00000","330.01001","28.74589"
"66.10000","330.51007","28.90749"
"66.20000","331.01010","29.06363"
"66.30000","331.50995","29.22510"
"66.40000","332.00986","29.38482"
"66.50000","332.50992","29.55501"
"66.60000","333.01001","29.71159"
"66.70000","333.51007","29.88065"
"66.80000","334.01001","30.03334"
"66.90000","334.50989","30.20441"
"67.00000","335.00989","30.36469"
"67.10000","335.50995","30.53187"
"67.20000","336.01004","30.69453"
"67.30000","336.50995","30.85287"
"67.40000","337.00986","31.02531"
"67.50000","337.50992","31.19149"
"67.60000","338.01007","31.34807"
"67.70000","338.51010","31.52842"
"67.80000","339.00983","31.68669"
"67.90000","339.50974","31.85236"
"68.00000","340.00995","32.01214"
"68.10000","340.51004","32.17456"
"68.20000","341.01013","32.34531"
"68.30000","341.50995","32.50879"
"68.40000","342.00989","32.66574"
"68.50000","342.50998","32.83311"
"68.60000","343.01013","32.98881"
"68.70000","343.50992","33.15066"
"68.80000","344.00983","33.30223"
"68.90000","344.50983","33.46515"
"69.00000","345.01004","33.62868"
"69.10000","345.51010","33.78445"
"69.20000","346.01010","33.93977"
"69.30000","346.50989","34.08783"
"69.40000","347.00986","34.25005"
"69.50000","347.50995","34.40231"
"69.60000","348.01010","34.55036"
"69.70000","348.50989","34.70186"
"69.80000","349.00986","34.86201"
"69.90000","349.50989","35.01044"
"70.00000","350.01010","35.16226"
"70.10000","350.51013","35.31746"
"70.20000","351.00998","35.46677"
"70.30000","351.50980","35.62580"
"70.40000","352.00986","35.77617"
"70.50000","352.50995","35.92767"
"70.60000","353.01004","36.08795"
"70.70000","353.50986","36.23387"
"70.80000","354.00986","36.39208"
"70.90000","354.50995","36.54992"
"71.00000","355.01010","36.70475"
"71.10000","355.51013","36.85229"
"71.20000","356.00992","37.00988"
"71.30000","356.50974","37.16251"
"71.40000","357.01001","37.31301"
"71.50000","357.51004","37.46100"
"71.60000","358.01010","37.61871"
"71.70000","358.50989","37.76883"
"71.80000","359.00983","37.90773"
"71.90000","359.50995","38.06218"
"72.00000","360.01013","38.20772"
"72.10000","360.51001","38.36317"
"72.20000","361.00995","38.50013"
"72.30000","361.50995","38.64241"
"72.40000","362.01001","38.79391"
"72.50000","362.50998","38.92585"
"72.60000","363.01010","39.05741"
"72.70000","363.50983","39.19442"
"72.80000","364.00977","39.31181"
"72.82800","364.14996","36.29664"
"72.83200","364.16989","32.64305"
"72.83600","364.18985","28.34074"
"72.84000","364.20978","23.81381"
"72.84200","364.21982","21.56812"
